# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638178.345033645629883,0.00404,0.00014,0.00006,0.00000,0.00000,0.00265,0.00689
1403638178.395033597946167,0.00550,0.00020,0.00012,0.00000,0.00004,0.00252,0.00837
1403638178.445033550262451,0.00538,0.00025,0.00012,0.00000,0.00000,0.00351,0.00925
1403638178.495033502578735,0.00486,0.00021,0.00009,0.00000,0.00050,0.00354,0.00921
1403638178.545033693313599,0.00596,0.00020,0.00012,0.00000,0.00084,0.00305,0.01017
1403638178.595033645629883,0.00603,0.00020,0.00006,0.00000,0.00000,0.00277,0.00906
1403638178.645033597946167,0.00556,0.00023,0.00016,0.00000,0.00018,0.00327,0.00941
1403638178.695033550262451,0.01174,0.00012,0.00006,0.00000,0.00032,0.00187,0.01412
1403638178.745033502578735,0.00484,0.00015,0.00003,0.00000,0.00022,0.00233,0.00757
1403638178.795033693313599,0.00454,0.00022,0.00008,0.00000,0.00000,0.00322,0.00807
1403638178.845033645629883,0.00855,0.00017,0.00011,0.00000,0.00006,0.00252,0.01140
1403638178.895033597946167,0.00727,0.00014,0.00007,0.00000,0.00036,0.00234,0.01019
1403638178.945033550262451,0.00476,0.00022,0.00008,0.00000,0.00000,0.00328,0.00835
1403638178.995033502578735,0.00478,0.00015,0.00007,0.00000,0.00014,0.00263,0.00778
1403638179.045033693313599,0.01047,0.00015,0.00008,0.00000,0.00000,0.00261,0.01331
1403638179.095033645629883,0.00503,0.00024,0.00011,0.00000,0.00054,0.00258,0.00850
1403638179.145033597946167,0.00544,0.00022,0.00010,0.00000,0.00054,0.00329,0.00960
1403638179.195033550262451,0.00596,0.00026,0.00018,0.00000,0.00000,0.00219,0.00859
1403638179.245033502578735,0.00463,0.00018,0.00015,0.00000,0.00023,0.00259,0.00777
1403638179.295033693313599,0.00537,0.00022,0.00012,0.00000,0.00051,0.00302,0.00923
1403638179.345033645629883,0.00461,0.00022,0.00007,0.00000,0.00014,0.00290,0.00794
1403638179.395033597946167,0.00502,0.00018,0.00003,0.00000,0.00000,0.00326,0.00849
1403638179.445033550262451,0.00511,0.00018,0.00008,0.00000,0.00051,0.00266,0.00854
1403638179.495033502578735,0.00486,0.00016,0.00006,0.00000,0.00031,0.00445,0.00984
1403638179.545033693313599,0.00528,0.00019,0.00007,0.00000,0.00000,0.00270,0.00825
1403638179.595033645629883,0.00560,0.00026,0.00014,0.00000,0.00022,0.00283,0.00904
1403638179.645033597946167,0.00559,0.00023,0.00016,0.00000,0.00000,0.00312,0.00910
1403638179.695033550262451,0.00586,0.00026,0.00009,0.00000,0.00103,0.00354,0.01078
1403638179.745033502578735,0.00578,0.00022,0.00008,0.00000,0.00036,0.00321,0.00965
1403638179.795033693313599,0.00580,0.00019,0.00009,0.00000,0.00000,0.00267,0.00875
1403638179.845033645629883,0.00394,0.00014,0.00006,0.00000,0.00015,0.00234,0.00663
1403638179.895033597946167,0.00577,0.00019,0.00015,0.00000,0.00023,0.00273,0.00908
1403638179.945033550262451,0.00488,0.00020,0.00008,0.00000,0.00008,0.00253,0.00777
1403638179.995033502578735,0.00522,0.00030,0.00027,0.00000,0.00000,0.00318,0.00897
1403638180.045033693313599,0.00536,0.00027,0.00019,0.00001,0.00061,0.00316,0.00960
1403638180.095033645629883,0.00454,0.00021,0.00013,0.00000,0.00011,0.00304,0.00802
1403638180.145033597946167,0.00532,0.00019,0.00008,0.00000,0.00060,0.00271,0.00890
1403638180.195033550262451,0.00941,0.00015,0.00007,0.00000,0.00031,0.00214,0.01209
1403638180.245033502578735,0.00687,0.00027,0.00013,0.00000,0.00000,0.00332,0.01059
1403638180.295033693313599,0.00425,0.00019,0.00013,0.00000,0.00057,0.00267,0.00781
1403638180.345033645629883,0.00684,0.00026,0.00008,0.00000,0.00028,0.00267,0.01013
1403638180.395033597946167,0.00556,0.00018,0.00004,0.00000,0.00000,0.00282,0.00861
1403638180.445033550262451,0.00476,0.00019,0.00009,0.00000,0.00019,0.00272,0.00794
1403638180.495033502578735,0.00529,0.00016,0.00004,0.00000,0.00049,0.00230,0.00828
1403638180.545033693313599,0.00566,0.00026,0.00010,0.00000,0.00000,0.00732,0.01334
1403638180.595033645629883,0.00432,0.00018,0.00004,0.00000,0.00000,0.00276,0.00730
1403638180.645033597946167,0.00411,0.00015,0.00006,0.00000,0.00029,0.00215,0.00676
1403638180.695033550262451,0.00468,0.00015,0.00006,0.00000,0.00008,0.00240,0.00737
1403638180.745033502578735,0.00543,0.00024,0.00004,0.00000,0.00056,0.00577,0.01205
1403638180.795033693313599,0.00593,0.00025,0.00007,0.00000,0.00103,0.00296,0.01025
1403638180.845033645629883,0.00404,0.00015,0.00007,0.00000,0.00000,0.00230,0.00657
1403638180.895033597946167,0.00573,0.00020,0.00009,0.00000,0.00050,0.00316,0.00968
1403638180.945033550262451,0.00469,0.00014,0.00006,0.00000,0.00016,0.00245,0.00751
1403638180.995033502578735,0.01169,0.00014,0.00004,0.00000,0.00000,0.00185,0.01371
1403638181.045033693313599,0.00439,0.00015,0.00004,0.00000,0.00018,0.00228,0.00705
1403638181.095033645629883,0.00560,0.00018,0.00010,0.00000,0.00053,0.00256,0.00898
1403638181.145033597946167,0.00599,0.00023,0.00011,0.00000,0.00000,0.00338,0.00971
1403638181.195033550262451,0.00470,0.00019,0.00006,0.00000,0.00000,0.00267,0.00763
1403638181.245033502578735,0.00372,0.00015,0.00010,0.00000,0.00023,0.00218,0.00638
1403638181.295033693313599,0.00465,0.00019,0.00013,0.00000,0.00011,0.00286,0.00794
1403638181.345033645629883,0.00396,0.00015,0.00008,0.00000,0.00028,0.00234,0.00682
1403638181.395033597946167,0.00563,0.00015,0.00016,0.00000,0.00039,0.00231,0.00865
1403638181.445033550262451,0.00396,0.00016,0.00013,0.00000,0.00000,0.00239,0.00664
1403638181.495033502578735,0.00471,0.00024,0.00018,0.00000,0.00036,0.00218,0.00768
1403638181.545033693313599,0.00434,0.00015,0.00008,0.00000,0.00009,0.00235,0.00701
1403638181.595033645629883,0.00430,0.00015,0.00009,0.00000,0.00000,0.00236,0.00690
1403638181.645033597946167,0.00390,0.00015,0.00015,0.00000,0.00024,0.00238,0.00682
1403638181.695033550262451,0.00521,0.00016,0.00010,0.00000,0.00036,0.00231,0.00814
1403638181.745033502578735,0.00904,0.00015,0.00011,0.00000,0.00000,0.00220,0.01150
1403638181.795033693313599,0.00494,0.00021,0.00025,0.00000,0.00000,0.00274,0.00814
1403638181.845033645629883,0.00400,0.00024,0.00010,0.00000,0.00035,0.00310,0.00779
1403638181.895033597946167,0.00482,0.00024,0.00019,0.00000,0.00004,0.00269,0.00798
1403638181.945033550262451,0.00416,0.00015,0.00021,0.00000,0.00078,0.00213,0.00743
1403638181.995033502578735,0.00448,0.00014,0.00009,0.00000,0.00028,0.00257,0.00756
1403638182.045033693313599,0.00411,0.00015,0.00009,0.00000,0.00000,0.00228,0.00663
1403638182.095033645629883,0.00477,0.00022,0.00020,0.00000,0.00027,0.00278,0.00825
1403638182.145033597946167,0.00602,0.00026,0.00015,0.00000,0.00021,0.00288,0.00952
1403638182.195033550262451,0.00768,0.00013,0.00008,0.00000,0.00000,0.00195,0.00983
1403638182.245033502578735,0.00452,0.00023,0.00013,0.00000,0.00019,0.00270,0.00776
1403638182.295033693313599,0.00776,0.00019,0.00010,0.00000,0.00074,0.00268,0.01147
1403638182.345033645629883,0.00579,0.00022,0.00011,0.00000,0.00000,0.00309,0.00921
1403638182.395033597946167,0.00413,0.00016,0.00009,0.00000,0.00012,0.00270,0.00720
1403638182.445033550262451,0.00441,0.00016,0.00010,0.00000,0.00021,0.00230,0.00719
1403638182.495033502578735,0.00564,0.00018,0.00013,0.00000,0.00018,0.00314,0.00928
1403638182.545033693313599,0.00484,0.00027,0.00010,0.00000,0.00099,0.00328,0.00948
1403638182.595033645629883,0.00571,0.00022,0.00008,0.00000,0.00078,0.00259,0.00937
1403638182.645033597946167,0.00529,0.00019,0.00015,0.00000,0.00000,0.00268,0.00830
1403638182.695033550262451,0.00544,0.00022,0.00012,0.00000,0.00090,0.00176,0.00844
1403638182.745033502578735,0.00494,0.00015,0.00010,0.00000,0.00009,0.00255,0.00783
1403638182.795033693313599,0.00401,0.00018,0.00016,0.00000,0.00000,0.00646,0.01081
1403638182.845033645629883,0.00392,0.00016,0.00007,0.00000,0.00004,0.00229,0.00648
1403638182.895033597946167,0.00543,0.00023,0.00020,0.00000,0.00075,0.00313,0.00973
1403638182.945033550262451,0.01264,0.00016,0.00010,0.00000,0.00000,0.00243,0.01534
1403638182.995033502578735,0.00432,0.00015,0.00011,0.00000,0.00009,0.00209,0.00676
1403638183.045033693313599,0.00403,0.00016,0.00011,0.00000,0.00076,0.00229,0.00735
1403638183.095033645629883,0.00604,0.00034,0.00029,0.00000,0.00000,0.00736,0.01403
1403638183.145033597946167,0.00519,0.00018,0.00010,0.00000,0.00019,0.00262,0.00829
1403638183.195033550262451,0.00524,0.00021,0.00013,0.00000,0.00032,0.00309,0.00898
1403638183.245033502578735,0.00348,0.00015,0.00008,0.00000,0.00000,0.00217,0.00588
1403638183.295033693313599,0.00514,0.00041,0.00003,0.00000,0.00132,0.00454,0.01143
1403638183.345033645629883,0.00493,0.00021,0.00010,0.00000,0.00015,0.00317,0.00856
1403638183.395033597946167,0.00554,0.00022,0.00016,0.00000,0.00067,0.00254,0.00913
1403638183.445033550262451,0.00345,0.00012,0.00010,0.00000,0.00003,0.00215,0.00586
1403638183.495033502578735,0.00452,0.00020,0.00006,0.00000,0.00046,0.00255,0.00780
1403638183.545033693313599,0.00544,0.00022,0.00016,0.00000,0.00000,0.00319,0.00901
1403638183.595033645629883,0.00385,0.00015,0.00013,0.00000,0.00007,0.00232,0.00652
1403638183.645033597946167,0.00541,0.00027,0.00057,0.00000,0.00147,0.00369,0.01142
1403638183.695033550262451,0.00836,0.00021,0.00012,0.00000,0.00000,0.00401,0.01270
1403638183.745033502578735,0.00536,0.00022,0.00010,0.00000,0.00050,0.00316,0.00934
1403638183.795033693313599,0.00436,0.00016,0.00016,0.00000,0.00020,0.00232,0.00721
1403638183.845033645629883,0.00823,0.00019,0.00021,0.00000,0.00000,0.00264,0.01127
1403638183.895033597946167,0.00519,0.00019,0.00011,0.00000,0.00042,0.00255,0.00846
1403638183.945033550262451,0.00332,0.00015,0.00011,0.00000,0.00009,0.00170,0.00537
1403638183.995033502578735,0.00451,0.00022,0.00008,0.00000,0.00008,0.00248,0.00738
1403638184.045033693313599,0.00537,0.00024,0.00013,0.00000,0.00004,0.00257,0.00836
1403638184.095033645629883,0.00789,0.00021,0.00020,0.00000,0.00053,0.00247,0.01131
1403638184.145031213760376,0.00582,0.00022,0.00021,0.00000,0.00000,0.00311,0.00936
1403638184.195031166076660,0.00508,0.00023,0.00019,0.00000,0.00005,0.00257,0.00813
1403638184.245031118392944,0.00443,0.00019,0.00009,0.00000,0.00037,0.00256,0.00764
1403638184.295031309127808,0.00679,0.00019,0.00012,0.00000,0.00018,0.00252,0.00980
1403638184.345031261444092,0.00586,0.00022,0.00018,0.00000,0.00025,0.00266,0.00917
1403638184.395031213760376,0.00477,0.00017,0.00016,0.00000,0.00018,0.00219,0.00747
1403638184.445031166076660,0.00469,0.00016,0.00021,0.00000,0.00028,0.00293,0.00827
1403638184.495031118392944,0.00493,0.00023,0.00014,0.00000,0.00034,0.00287,0.00851
1403638184.545031309127808,0.00599,0.00022,0.00008,0.00000,0.00011,0.00274,0.00914
1403638184.595031261444092,0.00854,0.00017,0.00010,0.00000,0.00006,0.00266,0.01152
1403638184.645031213760376,0.00365,0.00016,0.00010,0.00000,0.00014,0.00227,0.00631
1403638184.695031166076660,0.00513,0.00023,0.00007,0.00000,0.00053,0.00295,0.00891
1403638184.745031118392944,0.00546,0.00028,0.00012,0.00000,0.00000,0.00278,0.00866
1403638184.795031309127808,0.00621,0.00022,0.00010,0.00000,0.00011,0.00274,0.00938
1403638184.845031261444092,0.00457,0.00022,0.00014,0.00000,0.00043,0.00316,0.00852
1403638184.895031213760376,0.00532,0.00018,0.00009,0.00000,0.00015,0.00287,0.00862
1403638184.945031166076660,0.00546,0.00023,0.00010,0.00000,0.00059,0.00272,0.00910
1403638184.995031118392944,0.00878,0.00015,0.00006,0.00000,0.00020,0.00235,0.01155
1403638185.045031309127808,0.00524,0.00025,0.00015,0.00000,0.00028,0.00338,0.00931
1403638185.095031261444092,0.00425,0.00017,0.00014,0.00000,0.00035,0.00229,0.00720
1403638185.145031213760376,0.01560,0.00020,0.00006,0.00000,0.00008,0.00186,0.01779
1403638185.195031166076660,0.00418,0.00016,0.00012,0.00000,0.00007,0.00240,0.00693
1403638185.245031118392944,0.00514,0.00022,0.00011,0.00000,0.00017,0.00282,0.00846
1403638185.295031309127808,0.00498,0.00020,0.00012,0.00000,0.00036,0.00385,0.00951
1403638185.345031261444092,0.00551,0.00016,0.00015,0.00000,0.00024,0.00237,0.00844
1403638185.395031213760376,0.00431,0.00022,0.00015,0.00000,0.00006,0.00279,0.00754
1403638185.445031166076660,0.00457,0.00019,0.00012,0.00000,0.00030,0.00291,0.00809
1403638185.495031118392944,0.00519,0.00022,0.00006,0.00000,0.00005,0.00317,0.00870
1403638185.545031309127808,0.00613,0.00021,0.00013,0.00000,0.00059,0.00321,0.01027
1403638185.595031261444092,0.00451,0.00017,0.00007,0.00000,0.00020,0.00226,0.00721
1403638185.645031213760376,0.00613,0.00019,0.00020,0.00000,0.00004,0.00257,0.00914
1403638185.695031166076660,0.00616,0.00018,0.00012,0.00000,0.00032,0.00259,0.00937
1403638185.745031118392944,0.00592,0.00021,0.00014,0.00000,0.00015,0.00320,0.00962
1403638185.795031309127808,0.00976,0.00016,0.00007,0.00000,0.00007,0.00223,0.01229
1403638185.845031261444092,0.00533,0.00017,0.00011,0.00000,0.00015,0.00264,0.00840
1403638185.895031213760376,0.00518,0.00021,0.00014,0.00000,0.00046,0.00289,0.00888
1403638185.945031166076660,0.00503,0.00017,0.00011,0.00000,0.00014,0.00292,0.00837
1403638185.995031118392944,0.00523,0.00024,0.00007,0.00000,0.00000,0.00320,0.00874
1403638186.045031309127808,0.00701,0.00023,0.00013,0.00000,0.00033,0.00304,0.01075
1403638186.095031261444092,0.00690,0.00020,0.00012,0.00000,0.00005,0.00267,0.00993
1403638186.145031213760376,0.00688,0.00029,0.00019,0.00000,0.00062,0.00417,0.01215
1403638186.195031166076660,0.00655,0.00024,0.00011,0.00000,0.00030,0.00279,0.00998
1403638186.245031118392944,0.00548,0.00020,0.00008,0.00000,0.00019,0.00330,0.00925
1403638186.295031309127808,0.00517,0.00021,0.00007,0.00000,0.00022,0.00277,0.00844
1403638186.345031261444092,0.00526,0.00021,0.00014,0.00000,0.00050,0.00280,0.00891
1403638186.395031213760376,0.00694,0.00020,0.00012,0.00000,0.00010,0.00259,0.00996
1403638186.445031166076660,0.00518,0.00019,0.00010,0.00000,0.00014,0.00276,0.00838
1403638186.495031118392944,0.00396,0.00016,0.00004,0.00000,0.00031,0.00220,0.00667
1403638186.545031309127808,0.00542,0.00021,0.00010,0.00000,0.00009,0.00312,0.00894
1403638186.595031261444092,0.00618,0.00019,0.00018,0.00000,0.00000,0.00278,0.00933
1403638186.645031213760376,0.01157,0.00012,0.00005,0.00000,0.00023,0.00199,0.01396
1403638186.695031166076660,0.00491,0.00027,0.00010,0.00000,0.00006,0.00312,0.00846
1403638186.745031118392944,0.00592,0.00021,0.00011,0.00000,0.00056,0.00315,0.00994
1403638186.795031309127808,0.00597,0.00020,0.00011,0.00000,0.00025,0.00259,0.00913
1403638186.845031261444092,0.00524,0.00026,0.00021,0.00000,0.00025,0.00314,0.00909
1403638186.895031213760376,0.00526,0.00023,0.00013,0.00000,0.00055,0.00300,0.00918
1403638186.945031166076660,0.00627,0.00023,0.00010,0.00000,0.00044,0.00290,0.00993
1403638186.995031118392944,0.00582,0.00026,0.00012,0.00000,0.00010,0.00315,0.00945
1403638187.045031309127808,0.00565,0.00022,0.00017,0.00000,0.00013,0.00295,0.00912
1403638187.095031261444092,0.01078,0.00017,0.00014,0.00000,0.00015,0.00201,0.01325
1403638187.145031213760376,0.00557,0.00022,0.00025,0.00000,0.00030,0.00355,0.00990
1403638187.195031166076660,0.00399,0.00017,0.00017,0.00000,0.00000,0.00221,0.00655
1403638187.245031118392944,0.01166,0.00020,0.00018,0.00000,0.00026,0.00244,0.01473
1403638187.295031309127808,0.00678,0.00022,0.00015,0.00000,0.00006,0.00303,0.01024
1403638187.345031261444092,0.00660,0.00017,0.00017,0.00000,0.00026,0.00272,0.00992
1403638187.395031213760376,0.00866,0.00024,0.00039,0.00000,0.00012,0.00250,0.01190
1403638187.445031166076660,0.01113,0.00013,0.00009,0.00000,0.00017,0.00183,0.01335
1403638187.495031118392944,0.00511,0.00017,0.00007,0.00000,0.00013,0.00211,0.00758
1403638187.545031309127808,0.00673,0.00023,0.00022,0.00000,0.00048,0.00299,0.01065
1403638187.595031261444092,0.00529,0.00023,0.00006,0.00000,0.00000,0.00272,0.00830
1403638187.645031213760376,0.00450,0.00014,0.00010,0.00000,0.00002,0.00313,0.00790
1403638187.695031166076660,0.00600,0.00024,0.00016,0.00000,0.00063,0.00309,0.01014
1403638187.745031118392944,0.00686,0.00022,0.00012,0.00000,0.00003,0.00275,0.00998
1403638187.795031309127808,0.00955,0.00017,0.00012,0.00000,0.00003,0.00212,0.01198
1403638187.845031261444092,0.00591,0.00022,0.00009,0.00000,0.00028,0.00330,0.00980
1403638187.895031213760376,0.00451,0.00018,0.00016,0.00000,0.00027,0.00317,0.00830
1403638187.945031166076660,0.00668,0.00018,0.00013,0.00000,0.00026,0.00262,0.00987
1403638187.995031118392944,0.00590,0.00023,0.00019,0.00000,0.00030,0.00266,0.00929
1403638188.045031309127808,0.01020,0.00014,0.00011,0.00000,0.00018,0.00227,0.01290
1403638188.095031261444092,0.00534,0.00020,0.00012,0.00000,0.00019,0.00266,0.00852
1403638188.145031213760376,0.00413,0.00014,0.00009,0.00000,0.00030,0.00216,0.00682
1403638188.195031166076660,0.01013,0.00013,0.00009,0.00000,0.00000,0.00205,0.01241
1403638188.245031118392944,0.00513,0.00020,0.00009,0.00000,0.00004,0.00309,0.00856
1403638188.295031309127808,0.00506,0.00023,0.00014,0.00000,0.00062,0.00219,0.00824
1403638188.345031261444092,0.00449,0.00017,0.00008,0.00000,0.00000,0.00201,0.00675
1403638188.395031213760376,0.00405,0.00017,0.00010,0.00000,0.00000,0.00218,0.00651
1403638188.445031166076660,0.00463,0.00017,0.00015,0.00000,0.00022,0.00264,0.00781
1403638188.495031118392944,0.00658,0.00016,0.00008,0.00000,0.00020,0.00835,0.01538
1403638188.545031309127808,0.00503,0.00025,0.00020,0.00000,0.00029,0.00264,0.00840
1403638188.595031261444092,0.00812,0.00021,0.00010,0.00000,0.00014,0.00258,0.01115
1403638188.645031213760376,0.00576,0.00034,0.00013,0.00000,0.00041,0.00283,0.00947
1403638188.695031166076660,0.00624,0.00024,0.00012,0.00000,0.00024,0.00310,0.00994
1403638188.745031118392944,0.00542,0.00022,0.00018,0.00000,0.00051,0.00286,0.00920
1403638188.795031309127808,0.00651,0.00036,0.00022,0.00000,0.00000,0.00283,0.00994
1403638188.845031261444092,0.00568,0.00022,0.00020,0.00000,0.00004,0.00314,0.00929
1403638188.895031213760376,0.01112,0.00014,0.00008,0.00000,0.00023,0.00187,0.01345
1403638188.945031166076660,0.00584,0.00025,0.00012,0.00000,0.00000,0.00324,0.00946
1403638188.995031118392944,0.00469,0.00020,0.00016,0.00000,0.00000,0.00261,0.00766
1403638189.045031309127808,0.00435,0.00015,0.00009,0.00000,0.00034,0.00224,0.00718
1403638189.095031261444092,0.00482,0.00023,0.00017,0.00000,0.00019,0.00309,0.00850
1403638189.145031213760376,0.00578,0.00021,0.00013,0.00000,0.00038,0.00259,0.00910
1403638189.195031166076660,0.00658,0.00023,0.00034,0.00000,0.00006,0.00204,0.00926
1403638189.245031118392944,0.00469,0.00018,0.00017,0.00000,0.00028,0.00283,0.00816
1403638189.295031309127808,0.00401,0.00016,0.00019,0.00000,0.00021,0.00223,0.00680
1403638189.345031261444092,0.00515,0.00020,0.00008,0.00000,0.00033,0.00245,0.00822
1403638189.395031213760376,0.00508,0.00018,0.00014,0.00000,0.00006,0.00245,0.00791
1403638189.445031166076660,0.00438,0.00024,0.00017,0.00000,0.00005,0.00229,0.00713
1403638189.495031118392944,0.00639,0.00027,0.00010,0.00000,0.00015,0.00255,0.00947
1403638189.545031309127808,0.00520,0.00017,0.00019,0.00000,0.00000,0.00272,0.00828
1403638189.595031261444092,0.01142,0.00020,0.00015,0.00000,0.00009,0.00239,0.01425
1403638189.645031213760376,0.00501,0.00023,0.00015,0.00000,0.00040,0.00299,0.00879
1403638189.695031166076660,0.00587,0.00020,0.00011,0.00000,0.00016,0.00267,0.00902
1403638189.745031118392944,0.00918,0.00013,0.00009,0.00000,0.00025,0.00199,0.01166
1403638189.795031309127808,0.00457,0.00017,0.00010,0.00000,0.00000,0.00290,0.00774
1403638189.845031261444092,0.00404,0.00015,0.00010,0.00000,0.00013,0.00226,0.00668
1403638189.895031213760376,0.00577,0.00024,0.00008,0.00000,0.00027,0.00331,0.00968
1403638189.945031166076660,0.00889,0.00013,0.00006,0.00000,0.00026,0.00202,0.01136
1403638189.995031118392944,0.01006,0.00018,0.00010,0.00000,0.00000,0.00264,0.01298
1403638190.045031309127808,0.00385,0.00015,0.00015,0.00000,0.00017,0.00214,0.00646
1403638190.095031261444092,0.00389,0.00016,0.00008,0.00000,0.00012,0.00218,0.00642
1403638190.145031213760376,0.00577,0.00028,0.00021,0.00000,0.00059,0.00274,0.00959
1403638190.195031166076660,0.00407,0.00018,0.00008,0.00000,0.00005,0.00234,0.00672
1403638190.245031118392944,0.00415,0.00016,0.00020,0.00000,0.00020,0.00222,0.00693
1403638190.295031309127808,0.01171,0.00014,0.00015,0.00000,0.00016,0.00211,0.01427
1403638190.345031261444092,0.00425,0.00016,0.00009,0.00000,0.00023,0.00215,0.00689
1403638190.395031213760376,0.00503,0.00024,0.00009,0.00000,0.00000,0.00285,0.00821
1403638190.445031166076660,0.00551,0.00024,0.00008,0.00000,0.00029,0.00283,0.00896
1403638190.495031118392944,0.00503,0.00020,0.00009,0.00000,0.00021,0.00262,0.00815
1403638190.545031309127808,0.00466,0.00023,0.00016,0.00000,0.00043,0.00263,0.00811
1403638190.595031261444092,0.00558,0.00023,0.00024,0.00000,0.00000,0.00258,0.00863
1403638190.645031213760376,0.00385,0.00015,0.00012,0.00000,0.00005,0.00209,0.00626
1403638190.695031166076660,0.00696,0.00042,0.00009,0.00000,0.00037,0.00326,0.01111
1403638190.745031118392944,0.00604,0.00024,0.00020,0.00000,0.00039,0.00182,0.00870
1403638190.795031309127808,0.00778,0.00024,0.00015,0.00000,0.00004,0.00273,0.01093
1403638190.845031261444092,0.00526,0.00021,0.00016,0.00000,0.00032,0.00297,0.00893
1403638190.895031213760376,0.00929,0.00016,0.00013,0.00000,0.00020,0.00203,0.01180
1403638190.945031166076660,0.00550,0.00022,0.00011,0.00000,0.00053,0.00308,0.00946
1403638190.995031118392944,0.00564,0.00027,0.00011,0.00000,0.00000,0.00341,0.00944
1403638191.045031309127808,0.00435,0.00024,0.00008,0.00000,0.00025,0.00236,0.00729
1403638191.095031261444092,0.01112,0.00016,0.00008,0.00000,0.00016,0.00221,0.01374
1403638191.145031213760376,0.00567,0.00016,0.00008,0.00000,0.00024,0.00219,0.00834
1403638191.195031166076660,0.00501,0.00015,0.00010,0.00000,0.00000,0.00219,0.00745
1403638191.245031118392944,0.00409,0.00016,0.00015,0.00000,0.00022,0.00219,0.00680
1403638191.295031309127808,0.00589,0.00015,0.00008,0.00000,0.00009,0.00247,0.00869
1403638191.345031261444092,0.01154,0.00014,0.00004,0.00000,0.00028,0.00205,0.01405
1403638191.395031213760376,0.00612,0.00023,0.00012,0.00000,0.00037,0.00385,0.01068
1403638191.445031166076660,0.01079,0.00013,0.00011,0.00000,0.00014,0.00203,0.01321
1403638191.495031118392944,0.00624,0.00020,0.00013,0.00000,0.00019,0.00238,0.00915
1403638191.545031309127808,0.00434,0.00015,0.00007,0.00000,0.00027,0.00220,0.00703
1403638191.595031261444092,0.00446,0.00015,0.00008,0.00000,0.00000,0.00259,0.00729
1403638191.645031213760376,0.00434,0.00014,0.00007,0.00000,0.00015,0.00216,0.00687
1403638191.695031166076660,0.00483,0.00016,0.00008,0.00000,0.00018,0.00234,0.00759
1403638191.745031118392944,0.00466,0.00018,0.00011,0.00000,0.00032,0.00265,0.00792
1403638191.795031309127808,0.00964,0.00025,0.00014,0.00000,0.00000,0.00327,0.01330
1403638191.845031261444092,0.00497,0.00015,0.00007,0.00000,0.00018,0.00228,0.00766
1403638191.895031213760376,0.00551,0.00017,0.00004,0.00000,0.00011,0.00317,0.00900
1403638191.945031166076660,0.00404,0.00016,0.00013,0.00000,0.00029,0.00259,0.00720
1403638191.995031118392944,0.00396,0.00015,0.00014,0.00000,0.00038,0.00231,0.00694
1403638192.045031309127808,0.00413,0.00018,0.00005,0.00000,0.00018,0.00216,0.00671
1403638192.095031261444092,0.00566,0.00022,0.00010,0.00000,0.00022,0.00202,0.00822
1403638192.145031213760376,0.00479,0.00024,0.00015,0.00000,0.00035,0.00320,0.00874
1403638192.195031166076660,0.00583,0.00030,0.00009,0.00000,0.00000,0.00277,0.00899
1403638192.245031118392944,0.00419,0.00014,0.00014,0.00000,0.00015,0.00234,0.00696
1403638192.295031309127808,0.00389,0.00014,0.00008,0.00000,0.00030,0.00211,0.00654
1403638192.345031261444092,0.00436,0.00014,0.00006,0.00000,0.00022,0.00226,0.00704
1403638192.395031213760376,0.00472,0.00015,0.00009,0.00000,0.00000,0.00263,0.00759
1403638192.445031166076660,0.00438,0.00017,0.00015,0.00000,0.00015,0.00244,0.00729
1403638192.495031118392944,0.00537,0.00024,0.00014,0.00000,0.00014,0.00303,0.00891
1403638192.545031309127808,0.00390,0.00018,0.00020,0.00000,0.00024,0.00340,0.00793
1403638192.595031261444092,0.00491,0.00016,0.00009,0.00000,0.00029,0.00235,0.00780
1403638192.645031213760376,0.00393,0.00015,0.00012,0.00000,0.00017,0.00215,0.00652
1403638192.695031166076660,0.00654,0.00018,0.00008,0.00000,0.00014,0.00276,0.00971
1403638192.745031118392944,0.00448,0.00015,0.00011,0.00000,0.00040,0.00263,0.00777
1403638192.795031309127808,0.00412,0.00014,0.00009,0.00000,0.00000,0.00227,0.00662
1403638192.845031261444092,0.00481,0.00015,0.00011,0.00000,0.00012,0.00228,0.00748
1403638192.895031213760376,0.00479,0.00027,0.00014,0.00000,0.00032,0.00293,0.00845
1403638192.945031166076660,0.00445,0.00016,0.00011,0.00000,0.00023,0.00216,0.00711
1403638192.995031118392944,0.00484,0.00027,0.00015,0.00000,0.00000,0.00325,0.00852
1403638193.045031309127808,0.00400,0.00015,0.00015,0.00000,0.00038,0.00216,0.00684
1403638193.095031261444092,0.00368,0.00016,0.00009,0.00000,0.00009,0.00222,0.00624
1403638193.145031213760376,0.00483,0.00024,0.00015,0.00000,0.00024,0.00285,0.00831
1403638193.195031166076660,0.00642,0.00029,0.00009,0.00000,0.00026,0.00369,0.01075
1403638193.245031118392944,0.00353,0.00015,0.00008,0.00000,0.00017,0.00216,0.00609
1403638193.295031309127808,0.00361,0.00016,0.00008,0.00000,0.00011,0.00230,0.00626
1403638193.345031261444092,0.00344,0.00014,0.00006,0.00000,0.00024,0.00209,0.00598
1403638193.395031213760376,0.00408,0.00015,0.00007,0.00000,0.00000,0.00220,0.00649
1403638193.445031166076660,0.00405,0.00015,0.00006,0.00000,0.00028,0.00237,0.00692
